255	263320
256	92340
257	59180
258	40790
259	31190
260	24610
261	20360
262	18570
263	16600
264	15040
265	13980
266	13290
267	13330
268	12880
269	11810
270	12450
271	12450
272	12430
273	12560
274	13130
275	13930
276	14120
277	15740
278	17590
279	17810
280	17810
281	18560
282	19650
283	19970
284	21320
285	23600
286	25400
287	27420
288	31640
289	34210
290	37950
291	42240
292	48510
293	53220
294	60330
295	66720
296	73790
297	78200
298	84350
299	91150
300	98840
301	104510
302	111470
303	118480
304	129850
305	134120
306	139840
307	148140
308	153360
309	159290
310	168560
311	175340
312	177390
313	182650
314	189190
315	190290
316	196180
317	203150
318	202930
319	207900
320	209410
321	210860
322	213880
323	217780
324	222520
325	217980
326	223750
327	219170
328	223950
329	222430
330	222570
331	221180
332	219240
333	216490
334	214090
335	211820
336	209040
337	209000
338	209250
339	200780
340	199490
341	194750
342	192290
343	188180
344	182360
345	180150
346	177480
347	173060
348	168180
349	161110
350	158980
351	153290
352	146880
353	147000
354	142340
355	136920
356	133590
357	128760
358	125690
359	119960
360	114990
361	115700
362	111130
363	106300
364	104540
365	99870
366	96950
367	94180
368	91020
369	88190
370	87100
371	85970
372	82840
373	77770
374	77020
375	73530
376	71650
377	71920
378	69140
379	65370
380	64750
381	63970
382	62360
383	60400
384	58220
385	57050
386	55800
387	55270
388	56030
389	53700
390	51940
391	51800
392	52040
393	49030
394	49190
395	48040
396	48410
397	48160
398	45290
399	45810
400	44010
401	43370
402	43410
403	42810
404	41590
405	40860
406	40700
407	41880
408	41340
409	39380
410	39580
411	39010
412	38340
413	39360
414	38360
415	37760
416	38660
417	41020
418	40140
419	37630
420	36860
421	37850
422	37570
423	37250
424	36380
425	35790
426	35710
427	35850
428	36020
429	34020
430	35520
431	34490
432	34130
433	33980
434	33100
435	34180
436	34450
437	34700
438	32940
439	31900
440	32770
441	31060
442	31310
443	30860
444	30650
445	30290
446	30160
447	30430
448	33660
449	32360
450	32300
451	31220
452	30090
453	30250
454	29350
455	30470
456	31450
457	30250
458	29630
459	29950
460	31820
461	32740
462	31780
463	31200
464	31860
465	34540
466	35170
467	34230
468	31930
469	29960
470	30040
471	33040
472	29710
473	27750
474	26850
475	26640
476	27010
477	26880
478	29170
479	29170
480	28670
481	29100
482	29530
483	28700
484	31110
485	33370
486	32660
487	30950
488	29610
489	33160
490	34220
491	34760
492	35620
493	35940
494	38750
495	41780
496	44900
497	50590
498	55160
499	60630
500	69050
