255	54550
256	54040
257	53100
258	51760
259	52280
260	53910
261	53550
262	54070
263	53250
264	52170
265	51430
266	51340
267	49480
268	50940
269	50070
270	50210
271	50780
272	51000
273	49090
274	48080
275	49600
276	51070
277	50330
278	48960
279	50720
280	49950
281	48940
282	51500
283	51130
284	51670
285	53110
286	55560
287	52180
288	51860
289	52710
290	54490
291	54040
292	54420
293	54360
294	56820
295	57780
296	58210
297	58240
298	61140
299	62380
300	64170
301	65910
302	67880
303	69610
304	70680
305	72970
306	75070
307	78950
308	81280
309	97550
310	124720
311	99560
312	92390
313	98110
314	101960
315	105860
316	109780
317	118800
318	121780
319	126420
320	136580
321	145550
322	155230
323	166130
324	179880
325	200190
326	216610
327	239570
328	265190
329	297100
330	335330
331	379230
332	437240
333	508500
334	620680
335	789660
336	1.03091E6
337	1.3764E6
338	1.93582E6
339	2.88419E6
340	4.45024E6
341	7.29778E6
342	2.65021E7
343	116850
344	1070
345	3.31597E6
346	1.34106E7
347	5.98318E6
348	3.83739E6
349	2.587E6
350	1.83474E6
351	1.37795E6
352	1.07998E6
353	874360
354	736790
355	634730
356	564170
357	513780
358	478420
359	457370
360	437190
361	424470
362	412940
363	405940
364	400010
365	397580
366	388260
367	386430
368	382370
369	378190
370	380500
371	381310
372	384500
373	385570
374	391690
375	395020
376	416820
377	443360
378	423640
379	406190
380	413180
381	413060
382	421570
383	422700
384	421710
385	420100
386	416370
387	413120
388	406880
389	394600
390	391390
391	389490
392	388590
393	386150
394	385860
395	379620
396	377620
397	377930
398	374360
399	366650
400	368970
401	366500
402	366500
403	361140
404	353960
405	356840
406	359810
407	346920
408	345410
409	343070
410	336530
411	335670
412	332120
413	322700
414	322270
415	320370
416	317880
417	311880
418	309600
419	305600
420	306710
421	301350
422	299010
423	295430
424	294520
425	291000
426	284670
427	279400
428	281380
429	274340
430	273850
431	267330
432	268510
433	263930
434	262250
435	259690
436	259200
437	255510
438	254710
439	247850
440	246140
441	240970
442	239830
443	235520
444	234940
445	232420
446	228450
447	231540
448	228240
449	222580
450	218770
451	219020
452	214790
453	214080
454	210490
455	211550
456	209080
457	200040
458	202260
459	201570
460	197460
461	197520
462	193230
463	190450
464	192090
465	193480
466	191930
467	193530
468	207480
469	215600
470	190020
471	178820
472	172310
473	168070
474	167560
475	165420
476	162480
477	161080
478	158940
479	160470
480	156710
481	156260
482	157190
483	153390
484	149450
485	148560
486	147670
487	149350
488	148510
489	146570
490	143290
491	140780
492	139520
493	140040
494	138890
495	133760
496	134940
497	132760
498	132640
499	130990
500	130920
