255	550
256	600
257	480
258	400
259	400
260	390
261	500
262	600
263	650
264	580
265	600
266	500
267	530
268	360
269	470
270	510
271	640
272	520
273	510
274	640
275	560
276	800
277	690
278	690
279	1000
280	1510
281	2930
282	31790
283	169250
284	161140
285	34740
286	3430
287	1620
288	1160
289	800
290	740
291	800
292	600
293	670
294	510
295	610
296	660
297	420
298	690
299	640
300	540
301	600
302	490
303	600
304	530
305	630
306	570
307	580
308	650
309	800
310	510
311	690
312	920
313	960
314	990
315	760
316	890
317	920
318	860
319	1030
320	1380
321	1090
322	1270
323	1160
324	1610
325	1650
326	1790
327	1640
328	1890
329	2130
330	2160
331	2500
332	2210
333	2400
334	2700
335	2420
336	2500
337	2560
338	2660
339	3180
340	2910
341	3080
342	3490
343	3480
344	3250
345	3260
346	3600
347	3890
348	3740
349	3930
350	4330
351	4690
352	4520
353	4570
354	4860
355	4900
356	4920
357	5720
358	5820
359	5760
360	6400
361	6990
362	7440
363	7200
364	7340
365	8660
366	8430
367	8650
368	8660
369	8950
370	8940
371	9310
372	8880
373	9000
374	9250
375	9000
376	9530
377	9260
378	10040
379	9230
380	10010
381	9820
382	10530
383	10440
384	10010
385	10340
386	10530
387	10080
388	10130
389	10010
390	9470
391	9580
392	9870
393	9240
394	9530
395	9340
396	8540
397	9040
398	8800
399	9000
400	8130
401	8100
402	8500
403	8300
404	8310
405	7550
406	7970
407	7630
408	7840
409	7330
410	6600
411	6630
412	6840
413	7060
414	6610
415	6600
416	6670
417	6020
418	5710
419	6340
420	5500
421	5660
422	5560
423	5510
424	4900
425	5370
426	4890
427	5380
428	4690
429	4630
430	4460
431	4440
432	4420
433	4160
434	4150
435	4240
436	3900
437	4120
438	4120
439	3610
440	3590
441	3520
442	3600
443	3560
444	3440
445	3440
446	3190
447	3230
448	2920
449	2870
450	2880
451	2810
452	2700
453	2780
454	2840
455	2540
456	2680
457	2440
458	2570
459	2370
460	2370
461	2300
462	2300
463	2600
464	2580
465	2080
466	2230
467	2000
468	1920
469	2010
470	1880
471	1790
472	2110
473	1660
474	1950
475	1890
476	1750
477	1680
478	1900
479	1520
480	1710
481	1650
482	1630
483	1550
484	1900
485	1500
486	1570
487	1460
488	1290
489	1420
490	1390
491	1450
492	1210
493	1280
494	1320
495	1370
496	1140
497	1080
498	1210
499	1050
500	1120
