255	26310
256	27350
257	26150
258	27330
259	27640
260	27780
261	27350
262	27420
263	28080
264	29740
265	28680
266	29480
267	28570
268	30870
269	31730
270	31210
271	32680
272	34130
273	39430
274	44270
275	37500
276	37870
277	37290
278	41090
279	43590
280	43910
281	46370
282	49710
283	53170
284	57740
285	62220
286	68370
287	76340
288	84250
289	94120
290	105470
291	118850
292	136470
293	163200
294	197940
295	249410
296	335930
297	468430
298	693490
299	1.0556E6
300	1.77035E6
301	3.66735E6
302	2.6736E7
303	4.70841E6
304	4.97209E6
305	2.15643E7
306	3.26278E6
307	1.94447E6
308	1.23356E6
309	864460
310	647160
311	514890
312	435760
313	390930
314	365480
315	344490
316	336060
317	326690
318	330130
319	334620
320	336150
321	341550
322	347200
323	359530
324	367790
325	382230
326	397190
327	412670
328	431560
329	445510
330	470140
331	485240
332	500240
333	526570
334	529470
335	531030
336	537330
337	535410
338	541310
339	543700
340	550730
341	560140
342	564210
343	572880
344	585250
345	591800
346	600900
347	611870
348	628800
349	631710
350	642370
351	649830
352	651780
353	649640
354	654850
355	652820
356	647910
357	646370
358	645600
359	638250
360	638840
361	636400
362	626550
363	625470
364	631710
365	631000
366	630390
367	627250
368	629800
369	622750
370	616450
371	612350
372	610320
373	606170
374	600030
375	591660
376	591110
377	583970
378	576930
379	573760
380	563910
381	559420
382	554510
383	543050
384	537890
385	535140
386	521980
387	509710
388	505550
389	492120
390	488730
391	481790
392	468880
393	468460
394	454860
395	449420
396	437130
397	430890
398	425330
399	421440
400	416800
401	403310
402	403870
403	395880
404	389470
405	382470
406	379550
407	370020
408	365900
409	363680
410	359600
411	350770
412	348150
413	351960
414	356850
415	341890
416	327740
417	326090
418	320990
419	316050
420	313190
421	304160
422	301720
423	301820
424	294780
425	289170
426	289240
427	284560
428	279510
429	274640
430	272000
431	269270
432	269250
433	261910
434	258160
435	257250
436	253850
437	251020
438	244890
439	240820
440	237980
441	233870
442	234370
443	228290
444	228080
445	221340
446	218360
447	219100
448	217410
449	210570
450	210000
451	202340
452	198090
453	198140
454	195830
455	192680
456	190330
457	186450
458	183900
459	184820
460	178050
461	178080
462	175730
463	172010
464	174040
465	171380
466	172910
467	165080
468	158790
469	157450
470	153080
471	153640
472	149670
473	146560
474	141130
475	139750
476	138690
477	136530
478	137440
479	135310
480	134580
481	128680
482	133160
483	128640
484	122670
485	122930
486	122050
487	121660
488	116690
489	114760
490	116220
491	115170
492	110750
493	108770
494	109070
495	108480
496	107540
497	107110
498	111720
499	124770
500	128090
