255	37960
256	38500
257	39380
258	38430
259	39660
260	39150
261	39400
262	38050
263	37570
264	38770
265	38560
266	38060
267	38790
268	40680
269	40890
270	38770
271	38590
272	39610
273	40210
274	39420
275	39800
276	40600
277	41010
278	42940
279	42180
280	42310
281	43720
282	44320
283	45700
284	45410
285	48470
286	47930
287	50260
288	50090
289	53510
290	54420
291	59020
292	82550
293	73100
294	62690
295	66690
296	68500
297	72080
298	76720
299	83320
300	88060
301	93570
302	99350
303	107390
304	117060
305	128060
306	142320
307	156620
308	176560
309	195990
310	217950
311	252660
312	290430
313	340940
314	416250
315	527070
316	698390
317	976530
318	1.39067E6
319	2.12445E6
320	3.4885E6
321	7.71641E6
322	1.92145E7
323	173820
324	487010
325	2.70816E7
326	5.87191E6
327	3.60744E6
328	2.3702E6
329	1.6552E6
330	1.22667E6
331	968690
332	794010
333	685950
334	604910
335	550340
336	503730
337	463340
338	445820
339	428050
340	419300
341	419040
342	417530
343	419540
344	421490
345	432390
346	441510
347	454650
348	464310
349	474810
350	481820
351	492410
352	497910
353	503430
354	518110
355	536840
356	540760
357	530750
358	540180
359	544990
360	555340
361	558620
362	564490
363	574460
364	579930
365	583860
366	579910
367	586090
368	595400
369	595530
370	601160
371	606390
372	608180
373	609760
374	611750
375	612320
376	611080
377	616860
378	615490
379	614840
380	617470
381	619960
382	625470
383	621600
384	611910
385	608150
386	600340
387	596350
388	586190
389	577510
390	568640
391	567400
392	558050
393	553810
394	542780
395	539050
396	536100
397	525140
398	521280
399	516210
400	505230
401	504470
402	499670
403	490230
404	486640
405	473920
406	474860
407	464560
408	458160
409	455480
410	447910
411	442400
412	438100
413	429890
414	422110
415	418940
416	413860
417	407670
418	403860
419	400970
420	393610
421	386290
422	383370
423	378770
424	375620
425	368020
426	365400
427	359590
428	356440
429	353730
430	347630
431	346260
432	338110
433	335880
434	331960
435	327010
436	325690
437	315740
438	316150
439	311040
440	313880
441	332470
442	326980
443	305760
444	294010
445	290660
446	283960
447	282070
448	282020
449	274760
450	270600
451	262340
452	257720
453	255290
454	250350
455	251550
456	245310
457	238880
458	241200
459	236690
460	237200
461	230370
462	225960
463	223230
464	221210
465	224330
466	220950
467	213360
468	211280
469	204510
470	203320
471	203710
472	200450
473	195140
474	190180
475	185510
476	184000
477	181940
478	182460
479	182390
480	175970
481	171980
482	170210
483	168040
484	166540
485	161730
486	163850
487	158890
488	158000
489	155500
490	154510
491	152840
492	153060
493	147080
494	145280
495	146940
496	145490
497	144870
498	142780
499	139050
500	137530
