255	21550
256	21790
257	22390
258	22480
259	21960
260	22540
261	23050
262	24920
263	25600
264	31390
265	30640
266	26340
267	28140
268	28620
269	29640
270	29360
271	31720
272	33100
273	33820
274	37800
275	39870
276	43380
277	49000
278	52940
279	58860
280	64520
281	72320
282	81990
283	96420
284	113200
285	142170
286	183950
287	259600
288	376100
289	581590
290	939810
291	1.81481E6
292	1.78936E7
293	1.24657E7
294	8.7315E6
295	1.97456E7
296	2.4944E6
297	1.52225E6
298	1.06863E6
299	832710
300	720260
301	660900
302	631000
303	630780
304	634490
305	642050
306	649420
307	655160
308	674800
309	683960
310	687080
311	680310
312	670620
313	663970
314	665680
315	659760
316	660510
317	660590
318	664670
319	668660
320	676260
321	675040
322	678170
323	668680
324	667890
325	668120
326	664860
327	666860
328	665630
329	657670
330	664240
331	665000
332	658710
333	657050
334	647640
335	641250
336	641010
337	630130
338	625010
339	616310
340	611080
341	600770
342	594460
343	592770
344	584330
345	590390
346	586380
347	587610
348	579350
349	583870
350	569260
351	568220
352	563160
353	553260
354	546490
355	535750
356	528580
357	524910
358	515170
359	503010
360	500970
361	495170
362	491130
363	478690
364	476450
365	467210
366	466810
367	457510
368	452630
369	448550
370	439970
371	431200
372	426020
373	418610
374	409480
375	409300
376	398460
377	390450
378	390880
379	381700
380	377740
381	366320
382	366560
383	358370
384	352370
385	346430
386	338620
387	330380
388	324280
389	319050
390	310960
391	304330
392	300500
393	294180
394	288940
395	286230
396	276760
397	272920
398	267980
399	264650
400	265940
401	260610
402	249890
403	242070
404	239300
405	234850
406	232790
407	229740
408	221000
409	221990
410	216050
411	214620
412	211510
413	207810
414	201670
415	198650
416	198600
417	196130
418	191310
419	193080
420	189470
421	183910
422	183490
423	180250
424	178010
425	178370
426	174560
427	172520
428	169030
429	170110
430	165940
431	166420
432	160670
433	159390
434	156560
435	154500
436	154000
437	150110
438	146210
439	146360
440	145550
441	141300
442	138740
443	138890
444	137690
445	130750
446	131400
447	129860
448	131510
449	127160
450	127560
451	122720
452	122070
453	121210
454	117960
455	115760
456	116590
457	115860
458	113390
459	112200
460	114310
461	111720
462	109000
463	106250
464	107280
465	109040
466	109970
467	105090
468	102780
469	100110
470	98350
471	99820
472	93850
473	92060
474	91150
475	86170
476	88730
477	85970
478	85800
479	86850
480	86050
481	86500
482	92720
483	98860
484	89400
485	79420
486	77940
487	77030
488	75960
489	75720
490	74960
491	74290
492	72880
493	71880
494	71780
495	71310
496	71090
497	68020
498	68510
499	67280
500	66660
