255	12250
256	12500
257	14000
258	15230
259	15780
260	17550
261	19210
262	21750
263	25420
264	29780
265	36190
266	46190
267	62390
268	90850
269	140990
270	236190
271	608650
272	8.40047E6
273	2.48542E7
274	2.27967E7
275	3.00206E6
276	478000
277	289540
278	195710
279	138490
280	109320
281	91190
282	81110
283	76510
284	75110
285	75960
286	79800
287	84190
288	89770
289	98720
290	115040
291	130080
292	150320
293	174420
294	198620
295	222420
296	238950
297	253510
298	269580
299	289450
300	310080
301	332910
302	347810
303	371940
304	388900
305	409360
306	428330
307	438950
308	452560
309	461590
310	473120
311	481910
312	486230
313	486930
314	493030
315	494410
316	497690
317	504060
318	505750
319	508210
320	510420
321	510830
322	513440
323	512100
324	506980
325	510520
326	508050
327	507470
328	498650
329	496550
330	491450
331	487320
332	481680
333	475850
334	469620
335	460400
336	454970
337	441490
338	432710
339	423030
340	415540
341	406820
342	395230
343	387630
344	378990
345	368880
346	359300
347	349220
348	340570
349	333420
350	321800
351	309760
352	303670
353	294150
354	285740
355	272870
356	264070
357	252560
358	246560
359	236660
360	228100
361	222020
362	214500
363	202390
364	199060
365	194430
366	187940
367	177280
368	174590
369	165940
370	159290
371	156910
372	152190
373	149200
374	142830
375	134970
376	130890
377	130170
378	123260
379	120170
380	117690
381	114010
382	110460
383	107630
384	104010
385	100750
386	96740
387	93620
388	92150
389	89900
390	87400
391	84990
392	83740
393	81930
394	79960
395	77570
396	75310
397	73810
398	71340
399	70440
400	70620
401	68000
402	65850
403	64300
404	63190
405	61840
406	61370
407	60630
408	59740
409	57870
410	56670
411	56790
412	54710
413	55990
414	54200
415	53700
416	53690
417	55210
418	53270
419	52680
420	54220
421	52650
422	52760
423	51260
424	52040
425	50090
426	49270
427	50070
428	48930
429	48790
430	49060
431	47920
432	46940
433	47320
434	45610
435	46040
436	46390
437	45310
438	44640
439	45010
440	43060
441	43010
442	41500
443	42230
444	40950
445	39690
446	41570
447	41640
448	43760
449	42660
450	45580
451	45480
452	39830
453	38010
454	38030
455	38280
456	38350
457	39530
458	38150
459	38990
460	38850
461	40650
462	39240
463	38390
464	38060
465	40260
466	42350
467	39450
468	38340
469	35620
470	35420
471	38840
472	36280
473	33310
474	33850
475	32560
476	32880
477	33220
478	33340
479	33890
480	32480
481	33460
482	32300
483	32170
484	31680
485	31350
486	31510
487	31920
488	30970
489	31920
490	32600
491	31430
492	29890
493	29460
494	29150
495	28810
496	29770
497	28860
498	29530
499	29650
500	29530
