255	1030
256	810
257	780
258	950
259	1110
260	870
261	1070
262	1220
263	900
264	1030
265	1120
266	1360
267	1400
268	1960
269	2550
270	3000
271	6230
272	81300
273	398330
274	418600
275	94440
276	7960
277	3290
278	2460
279	1690
280	1450
281	1220
282	970
283	1040
284	1260
285	1080
286	890
287	950
288	860
289	1040
290	1020
291	890
292	800
293	780
294	900
295	840
296	950
297	860
298	980
299	820
300	930
301	720
302	760
303	830
304	800
305	670
306	780
307	790
308	970
309	920
310	950
311	870
312	950
313	940
314	1150
315	1050
316	1160
317	1120
318	880
319	1430
320	1510
321	1830
322	1710
323	2020
324	2540
325	2500
326	3000
327	3050
328	3080
329	3340
330	3750
331	3970
332	3860
333	4240
334	4350
335	4460
336	4660
337	5130
338	4900
339	5140
340	5710
341	5600
342	5620
343	5930
344	6130
345	6670
346	6990
347	6800
348	7760
349	7960
350	7800
351	8110
352	7860
353	8290
354	8810
355	9630
356	9350
357	9660
358	9990
359	10410
360	10700
361	11620
362	10720
363	11650
364	11820
365	12200
366	12820
367	12150
368	13190
369	13140
370	13380
371	12660
372	12480
373	12930
374	13470
375	13120
376	13080
377	13670
378	13090
379	13160
380	13690
381	12750
382	13670
383	12910
384	13680
385	12640
386	13260
387	12910
388	12580
389	12500
390	12130
391	12290
392	11920
393	11520
394	11610
395	11440
396	11740
397	10640
398	10480
399	10320
400	10430
401	10130
402	10150
403	10000
404	9480
405	9420
406	9510
407	8770
408	8990
409	8880
410	8880
411	7790
412	7920
413	7840
414	7790
415	7130
416	7600
417	8020
418	6870
419	7590
420	7300
421	6380
422	6350
423	5860
424	5930
425	6070
426	5800
427	5950
428	5220
429	5690
430	5000
431	5330
432	5260
433	4820
434	4620
435	5060
436	4730
437	4340
438	4420
439	4290
440	4030
441	4290
442	4000
443	3910
444	4250
445	3460
446	3610
447	3610
448	3740
449	3540
450	3570
451	3220
452	3170
453	3470
454	2960
455	3400
456	3610
457	2800
458	2980
459	2910
460	3070
461	2540
462	3000
463	2790
464	2830
465	2590
466	2860
467	3040
468	2730
469	2310
470	2400
471	2550
472	2450
473	2100
474	1890
475	2100
476	2050
477	2350
478	2100
479	2240
480	2020
481	2080
482	1830
483	1910
484	2130
485	1880
486	1780
487	1770
488	1780
489	1950
490	1880
491	1660
492	1560
493	1660
494	1640
495	1780
496	1480
497	1680
498	1460
499	1660
500	1910
