255	1070
256	920
257	730
258	980
259	990
260	1080
261	1000
262	840
263	940
264	960
265	1090
266	1080
267	830
268	1100
269	1010
270	1060
271	1040
272	1220
273	980
274	1130
275	1350
276	1740
277	1400
278	2060
279	2960
280	3990
281	7270
282	73140
283	498020
284	641910
285	189560
286	14820
287	4570
288	3090
289	2230
290	1740
291	1370
292	1180
293	1250
294	1230
295	1150
296	970
297	1150
298	950
299	890
300	1060
301	950
302	870
303	940
304	1030
305	950
306	1030
307	1040
308	1010
309	1200
310	1210
311	1140
312	920
313	970
314	1130
315	1020
316	1250
317	1290
318	1340
319	1670
320	1840
321	1870
322	2150
323	2050
324	2620
325	2950
326	3610
327	3610
328	3680
329	3920
330	3780
331	5220
332	5020
333	5290
334	5580
335	5710
336	5950
337	6230
338	6220
339	6020
340	6890
341	6740
342	7310
343	7700
344	8030
345	8010
346	8330
347	8810
348	8980
349	8930
350	9550
351	9450
352	10420
353	10680
354	9970
355	10780
356	11640
357	12190
358	12640
359	12510
360	13840
361	14580
362	14470
363	14340
364	15550
365	15670
366	15350
367	16030
368	15960
369	17250
370	16220
371	16220
372	16790
373	16250
374	16600
375	15890
376	16740
377	16610
378	16260
379	17340
380	17220
381	17180
382	16780
383	16300
384	16630
385	16760
386	16250
387	16340
388	16450
389	15580
390	16040
391	15380
392	14670
393	14720
394	15290
395	14690
396	14100
397	14340
398	13690
399	13240
400	13500
401	12760
402	12930
403	12230
404	12370
405	11630
406	11140
407	10940
408	11370
409	11420
410	10840
411	10830
412	10040
413	10370
414	10240
415	9610
416	9480
417	9720
418	8970
419	8680
420	8640
421	8350
422	8440
423	7810
424	7600
425	7310
426	6870
427	6860
428	6740
429	6850
430	6290
431	6610
432	6310
433	6360
434	6190
435	5940
436	6070
437	5560
438	5800
439	5510
440	5540
441	4830
442	5270
443	4640
444	4960
445	4480
446	4210
447	4740
448	4690
449	4620
450	4340
451	3950
452	3530
453	3880
454	4160
455	3380
456	3670
457	3400
458	3490
459	3660
460	3720
461	3200
462	3510
463	3340
464	3270
465	3430
466	3220
467	3250
468	2870
469	3040
470	2820
471	2490
472	2540
473	2610
474	2660
475	2720
476	2470
477	2640
478	2500
479	2350
480	2090
481	2290
482	2250
483	1970
484	1910
485	1960
486	1880
487	2030
488	2010
489	2020
490	2000
491	2140
492	1980
493	1870
494	1940
495	1980
496	2010
497	1660
498	1620
499	1860
500	1550
